Iteration	Avg_Total_Reward	Avg_Reward_User_0	Avg_Reward_User_1	Avg_Reward_User_2	Avg_Reward_User_3	Avg_Reward_User_4	Avg_Reward_User_5	Packet_Loss_Ratio_User_0	Packet_Loss_Ratio_User_1	Packet_Loss_Ratio_User_2	Packet_Loss_Ratio_User_3	Packet_Loss_Ratio_User_4	Packet_Loss_Ratio_User_5	Avg_Loss_User_0	Avg_Loss_User_1	Avg_Loss_User_2	Avg_Loss_User_3	Avg_Loss_User_4	Avg_Loss_User_5	Count_Change
940000	1.7596	0.2459	0.5020	0.2019	0.2277	0.2209	0.3612	0.9236	0.8487	0.9358	0.9264	0.9300	0.8839	0.472033	0.555201	0.470745	0.470187	0.472380	0.460751	323
941000	1.7596	0.2460	0.5020	0.2019	0.2277	0.2209	0.3612	0.9236	0.8487	0.9359	0.9264	0.9300	0.8839	0.472093	0.555188	0.470748	0.470189	0.472364	0.460763	389
942000	1.7595	0.2462	0.5019	0.2019	0.2276	0.2208	0.3611	0.9236	0.8487	0.9359	0.9265	0.9301	0.8839	0.472153	0.555175	0.470755	0.470197	0.472349	0.460779	362
943000	1.7595	0.2463	0.5018	0.2019	0.2275	0.2208	0.3612	0.9236	0.8488	0.9359	0.9265	0.9301	0.8839	0.472212	0.555164	0.470762	0.470206	0.472332	0.460796	394
944000	1.7595	0.2465	0.5017	0.2019	0.2275	0.2207	0.3612	0.9236	0.8488	0.9359	0.9265	0.9301	0.8839	0.472272	0.555155	0.470772	0.470216	0.472316	0.460816	303
945000	1.7594	0.2466	0.5016	0.2019	0.2275	0.2206	0.3613	0.9236	0.8489	0.9359	0.9265	0.9301	0.8839	0.472338	0.555149	0.470789	0.470240	0.472304	0.460840	328
946000	1.7594	0.2468	0.5014	0.2019	0.2274	0.2206	0.3613	0.9236	0.8489	0.9358	0.9265	0.9301	0.8838	0.472402	0.555149	0.470803	0.470239	0.472300	0.460879	310
947000	1.7594	0.2469	0.5013	0.2019	0.2274	0.2206	0.3613	0.9235	0.8490	0.9358	0.9265	0.9301	0.8839	0.472460	0.555154	0.470815	0.470235	0.472291	0.460926	297
948000	1.7594	0.2470	0.5012	0.2018	0.2275	0.2206	0.3613	0.9235	0.8491	0.9358	0.9265	0.9301	0.8839	0.472510	0.555155	0.470826	0.470231	0.472277	0.460965	296
949000	1.7594	0.2472	0.5010	0.2018	0.2275	0.2206	0.3613	0.9234	0.8492	0.9358	0.9265	0.9301	0.8839	0.472561	0.555157	0.470840	0.470229	0.472265	0.461005	320
950000	1.7593	0.2475	0.5007	0.2018	0.2274	0.2205	0.3613	0.9233	0.8492	0.9358	0.9265	0.9301	0.8839	0.472619	0.555162	0.470863	0.470228	0.472258	0.461046	350
951000	1.7593	0.2477	0.5006	0.2018	0.2274	0.2205	0.3613	0.9233	0.8493	0.9359	0.9265	0.9301	0.8839	0.472671	0.555169	0.470856	0.470228	0.472248	0.461088	326
952000	1.7593	0.2478	0.5004	0.2018	0.2274	0.2205	0.3614	0.9232	0.8494	0.9359	0.9265	0.9301	0.8838	0.472711	0.555172	0.470842	0.470221	0.472235	0.461128	313
953000	1.7593	0.2481	0.5002	0.2017	0.2274	0.2204	0.3615	0.9232	0.8494	0.9359	0.9265	0.9302	0.8838	0.472745	0.555172	0.470828	0.470216	0.472222	0.461163	374
954000	1.7593	0.2483	0.5000	0.2017	0.2273	0.2203	0.3616	0.9231	0.8495	0.9359	0.9265	0.9302	0.8838	0.472780	0.555174	0.470814	0.470214	0.472212	0.461201	357
955000	1.7594	0.2485	0.4999	0.2017	0.2273	0.2203	0.3617	0.9230	0.8495	0.9359	0.9265	0.9302	0.8837	0.472809	0.555170	0.470795	0.470204	0.472197	0.461233	368
956000	1.7594	0.2487	0.4998	0.2016	0.2273	0.2202	0.3618	0.9230	0.8496	0.9359	0.9265	0.9302	0.8837	0.472824	0.555164	0.470771	0.470197	0.472188	0.461244	386
957000	1.7594	0.2488	0.4998	0.2016	0.2272	0.2202	0.3619	0.9229	0.8496	0.9359	0.9266	0.9302	0.8837	0.472839	0.555158	0.470744	0.470187	0.472192	0.461254	328
958000	1.7594	0.2489	0.4997	0.2015	0.2272	0.2201	0.3619	0.9229	0.8497	0.9360	0.9266	0.9302	0.8836	0.472858	0.555153	0.470720	0.470180	0.472206	0.461267	328
959000	1.7594	0.2490	0.4996	0.2015	0.2272	0.2201	0.3620	0.9229	0.8497	0.9360	0.9266	0.9302	0.8836	0.472887	0.555145	0.470699	0.470173	0.472205	0.461279	344
960000	1.7594	0.2490	0.4995	0.2015	0.2272	0.2200	0.3622	0.9228	0.8497	0.9360	0.9266	0.9303	0.8835	0.472905	0.555138	0.470679	0.470169	0.472197	0.461292	333
961000	1.7593	0.2491	0.4995	0.2014	0.2271	0.2200	0.3622	0.9228	0.8497	0.9360	0.9266	0.9303	0.8836	0.472937	0.555141	0.470667	0.470158	0.472206	0.461316	334
962000	1.7593	0.2492	0.4995	0.2014	0.2271	0.2199	0.3622	0.9228	0.8498	0.9360	0.9266	0.9303	0.8835	0.472955	0.555131	0.470654	0.470138	0.472207	0.461334	328
963000	1.7593	0.2494	0.4993	0.2013	0.2271	0.2199	0.3623	0.9227	0.8498	0.9360	0.9266	0.9303	0.8835	0.472964	0.555121	0.470636	0.470120	0.472207	0.461357	316
964000	1.7593	0.2495	0.4992	0.2013	0.2271	0.2198	0.3624	0.9227	0.8499	0.9360	0.9266	0.9303	0.8835	0.472975	0.555110	0.470628	0.470098	0.472207	0.461374	345
965000	1.7593	0.2496	0.4991	0.2012	0.2271	0.2197	0.3625	0.9227	0.8499	0.9360	0.9266	0.9303	0.8835	0.472986	0.555095	0.470611	0.470076	0.472209	0.461383	328
966000	1.7593	0.2497	0.4990	0.2012	0.2271	0.2197	0.3626	0.9226	0.8500	0.9361	0.9266	0.9304	0.8834	0.472996	0.555093	0.470589	0.470047	0.472198	0.461400	315
967000	1.7594	0.2499	0.4989	0.2012	0.2271	0.2196	0.3627	0.9225	0.8500	0.9361	0.9266	0.9304	0.8834	0.472985	0.555083	0.470562	0.470012	0.472181	0.461413	303
968000	1.7594	0.2502	0.4987	0.2011	0.2271	0.2195	0.3628	0.9224	0.8501	0.9361	0.9266	0.9304	0.8834	0.472970	0.555075	0.470537	0.469980	0.472166	0.461430	306
969000	1.7594	0.2504	0.4985	0.2011	0.2271	0.2195	0.3629	0.9224	0.8502	0.9361	0.9266	0.9304	0.8833	0.472960	0.555062	0.470506	0.469945	0.472149	0.461443	333
970000	1.7594	0.2506	0.4983	0.2011	0.2270	0.2194	0.3630	0.9223	0.8503	0.9361	0.9266	0.9304	0.8833	0.472959	0.555051	0.470473	0.469913	0.472130	0.461459	327
971000	1.7593	0.2507	0.4982	0.2010	0.2270	0.2193	0.3631	0.9223	0.8503	0.9361	0.9266	0.9304	0.8832	0.472978	0.555063	0.470450	0.469893	0.472125	0.461481	308
972000	1.7593	0.2508	0.4980	0.2010	0.2270	0.2193	0.3632	0.9222	0.8504	0.9361	0.9266	0.9305	0.8832	0.472990	0.555067	0.470422	0.469866	0.472106	0.461498	302
973000	1.7594	0.2509	0.4979	0.2010	0.2270	0.2193	0.3633	0.9222	0.8504	0.9361	0.9266	0.9305	0.8832	0.473006	0.555074	0.470394	0.469840	0.472084	0.461523	318
974000	1.7593	0.2510	0.4978	0.2010	0.2270	0.2192	0.3634	0.9221	0.8505	0.9361	0.9266	0.9305	0.8832	0.473020	0.555080	0.470368	0.469815	0.472068	0.461547	289
975000	1.7593	0.2511	0.4977	0.2009	0.2269	0.2192	0.3635	0.9221	0.8505	0.9362	0.9266	0.9305	0.8831	0.473034	0.555089	0.470342	0.469791	0.472042	0.461570	264
976000	1.7593	0.2513	0.4976	0.2009	0.2269	0.2191	0.3636	0.9220	0.8506	0.9362	0.9266	0.9305	0.8831	0.473067	0.555084	0.470315	0.469771	0.472030	0.461599	339
977000	1.7594	0.2515	0.4974	0.2008	0.2269	0.2190	0.3637	0.9220	0.8506	0.9362	0.9266	0.9305	0.8831	0.473092	0.555077	0.470293	0.469742	0.472016	0.461624	257
978000	1.7594	0.2517	0.4973	0.2008	0.2269	0.2190	0.3638	0.9219	0.8507	0.9362	0.9266	0.9306	0.8831	0.473117	0.555067	0.470265	0.469718	0.472003	0.461654	303
979000	1.7594	0.2518	0.4971	0.2008	0.2269	0.2189	0.3638	0.9218	0.8507	0.9362	0.9266	0.9306	0.8830	0.473139	0.555057	0.470236	0.469691	0.471989	0.461683	270
980000	1.7594	0.2520	0.4970	0.2008	0.2269	0.2189	0.3639	0.9218	0.8508	0.9362	0.9266	0.9306	0.8830	0.473155	0.555043	0.470202	0.469660	0.471975	0.461708	305
981000	1.7594	0.2522	0.4968	0.2008	0.2269	0.2188	0.3640	0.9217	0.8508	0.9363	0.9266	0.9306	0.8830	0.473168	0.555069	0.470166	0.469627	0.471962	0.461736	315
982000	1.7593	0.2523	0.4967	0.2007	0.2268	0.2188	0.3640	0.9217	0.8509	0.9363	0.9266	0.9306	0.8830	0.473167	0.555084	0.470121	0.469587	0.471936	0.461757	296
983000	1.7594	0.2525	0.4966	0.2007	0.2268	0.2187	0.3640	0.9216	0.8509	0.9363	0.9266	0.9306	0.8829	0.473167	0.555097	0.470088	0.469546	0.471913	0.461783	317
984000	1.7594	0.2527	0.4965	0.2007	0.2268	0.2187	0.3641	0.9215	0.8510	0.9363	0.9266	0.9306	0.8829	0.473164	0.555107	0.470040	0.469506	0.471887	0.461807	338
985000	1.7594	0.2529	0.4963	0.2007	0.2268	0.2186	0.3641	0.9214	0.8511	0.9363	0.9266	0.9307	0.8829	0.473160	0.555118	0.469991	0.469467	0.471863	0.461831	292
986000	1.7594	0.2532	0.4961	0.2007	0.2268	0.2185	0.3641	0.9213	0.8512	0.9363	0.9266	0.9307	0.8829	0.473167	0.555129	0.469963	0.469426	0.471829	0.461869	319
987000	1.7594	0.2535	0.4959	0.2006	0.2268	0.2185	0.3641	0.9212	0.8513	0.9363	0.9266	0.9307	0.8829	0.473165	0.555133	0.469940	0.469384	0.471793	0.461907	316
988000	1.7595	0.2538	0.4957	0.2006	0.2268	0.2184	0.3642	0.9211	0.8513	0.9363	0.9266	0.9307	0.8829	0.473165	0.555135	0.469911	0.469340	0.471758	0.461942	294
989000	1.7595	0.2542	0.4955	0.2005	0.2267	0.2183	0.3642	0.9209	0.8514	0.9363	0.9266	0.9307	0.8829	0.473156	0.555139	0.469889	0.469295	0.471721	0.461975	306
990000	1.7595	0.2546	0.4953	0.2005	0.2267	0.2183	0.3643	0.9208	0.8515	0.9364	0.9266	0.9308	0.8828	0.473148	0.555140	0.469858	0.469250	0.471681	0.462004	284
991000	1.7596	0.2549	0.4951	0.2004	0.2267	0.2182	0.3644	0.9207	0.8516	0.9364	0.9267	0.9308	0.8828	0.473181	0.555149	0.469837	0.469218	0.471656	0.462046	318
992000	1.7596	0.2552	0.4949	0.2004	0.2266	0.2181	0.3644	0.9207	0.8516	0.9364	0.9267	0.9308	0.8828	0.473244	0.555148	0.469808	0.469178	0.471622	0.462079	259
993000	1.7596	0.2553	0.4947	0.2004	0.2266	0.2181	0.3645	0.9207	0.8517	0.9364	0.9267	0.9308	0.8827	0.473323	0.555151	0.469784	0.469143	0.471589	0.462116	263
994000	1.7595	0.2555	0.4945	0.2004	0.2266	0.2180	0.3645	0.9207	0.8518	0.9364	0.9267	0.9308	0.8827	0.473404	0.555158	0.469760	0.469111	0.471559	0.462162	278
995000	1.7594	0.2557	0.4943	0.2004	0.2266	0.2179	0.3645	0.9207	0.8518	0.9364	0.9267	0.9308	0.8827	0.473479	0.555156	0.469733	0.469079	0.471528	0.462200	265
996000	1.7594	0.2558	0.4941	0.2004	0.2266	0.2179	0.3646	0.9207	0.8519	0.9364	0.9267	0.9309	0.8827	0.473510	0.555191	0.469706	0.469039	0.471494	0.462255	324
997000	1.7593	0.2559	0.4940	0.2004	0.2265	0.2178	0.3647	0.9207	0.8519	0.9364	0.9267	0.9309	0.8827	0.473532	0.555226	0.469681	0.468995	0.471458	0.462307	282
998000	1.7593	0.2561	0.4938	0.2004	0.2265	0.2178	0.3647	0.9207	0.8520	0.9364	0.9267	0.9309	0.8827	0.473555	0.555259	0.469655	0.468955	0.471422	0.462363	291
999000	1.7592	0.2561	0.4937	0.2004	0.2265	0.2177	0.3647	0.9207	0.8521	0.9363	0.9267	0.9309	0.8827	0.473574	0.555292	0.469629	0.468916	0.471379	0.462414	273
1000000	1.7592	0.2562	0.4935	0.2004	0.2265	0.2177	0.3647	0.9207	0.8521	0.9363	0.9267	0.9309	0.8827	0.473601	0.555330	0.469611	0.468884	0.471341	0.462484	325
1000000	1.7591	0.2563	0.4935	0.2004	0.2265	0.2177	0.3648	0.9207	0.8521	0.9363	0.9267	0.9309	0.8827	0.473601	0.555330	0.469611	0.468884	0.471341	0.462484	325
